scraped_at,make,model,variant,display_name,title_text,url,price_sek,year,mileage_km,source,status,price_rank,mileage_rank,year_rank,deal_score
2026-07-09T01:46:25,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24610653,385000,2022,49000,market,active_or_seen,9.0,3.0,37.0,12.8
2026-07-09T01:46:58,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23996725,329800,2022,130260,market,active_or_seen,3.0,13.0,37.0,12.8
2026-07-09T01:47:23,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24510514,409900,2023,73540,market,active_or_seen,10.0,13.0,19.5,12.8
2026-07-09T01:47:45,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23167530,359000,2022,75920,market,active_or_seen,6.0,8.0,37.0,12.8
2026-07-09T01:46:36,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23920956,419900,2023,65850,market,active_or_seen,12.0,10.0,19.5,12.9
2026-07-09T01:46:55,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24540517,358900,2022,101110,market,active_or_seen,5.0,10.0,37.0,12.9
2026-07-09T01:47:28,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/21766203,384800,2022,65380,market,active_or_seen,8.0,5.0,37.0,12.9
2026-07-09T01:47:01,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24354333,339800,2022,119670,market,active_or_seen,4.0,12.0,37.0,13.0
2026-07-09T01:46:09,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24634844,449000,2023,53190,market,active_or_seen,15.0,7.0,19.5,13.5
2026-07-09T01:45:33,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23415005,459900,2023,32120,market,active_or_seen,17.0,4.0,19.5,13.6
2026-07-09T01:46:06,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23771962,444800,2023,58830,market,active_or_seen,14.0,9.0,19.5,13.6
2026-07-09T01:45:58,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24647665,457990,2023,48740,market,active_or_seen,16.0,6.0,19.5,13.700000000000001
2026-07-09T01:46:33,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24597264,473990,2023,26170,market,active_or_seen,19.0,2.0,19.5,14.0
2026-07-09T01:46:31,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24599578,359500,2022,103370,market,active_or_seen,7.0,11.0,37.0,14.2
2026-07-09T01:46:28,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24604484,399000,2022,75310,market,active_or_seen,10.0,7.0,37.0,14.5
2026-07-09T01:47:36,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24486048,409000,2022,45960,market,active_or_seen,13.0,2.0,37.0,14.5
2026-07-09T01:46:53,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24543401,399900,2022,62330,market,active_or_seen,12.0,4.0,37.0,14.600000000000001
2026-07-09T01:47:17,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24516135,399600,2022,65830,market,active_or_seen,11.0,6.0,37.0,14.7
2026-07-09T01:47:09,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24526942,479000,2023,29000,market,active_or_seen,20.0,3.0,19.5,14.8
2026-07-09T01:46:44,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/22771818,429800,2023,88300,market,active_or_seen,13.0,15.0,19.5,14.9
2026-07-09T01:46:14,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/23438304,419900,2022,43870,market,active_or_seen,15.0,1.0,37.0,15.2
2026-07-09T01:47:12,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24519890,467990,2023,68960,market,active_or_seen,18.0,12.0,19.5,16.5
2026-07-09T01:45:39,Kia,EV6,GT,Kia EV6 GT,Kia EV6,https://www.blocket.se/mobility/item/24294505,409900,2022,82050,market,active_or_seen,14.0,9.0,37.0,17.1
2026-07-09T01:30:41,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23958440,789900,2026,5000,market,active_or_seen,1.0,1.0,1.0,1.0
2026-07-09T01:31:08,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24433944,619900,2025,13200,market,active_or_seen,1.0,1.0,4.0,1.6
2026-07-09T01:30:57,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23414174,689800,2025,65130,market,active_or_seen,2.0,5.0,4.0,3.3
2026-07-09T01:30:22,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24634175,739000,2025,27860,market,active_or_seen,4.0,2.0,4.0,3.4000000000000004
2026-07-09T01:31:14,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23785685,719000,2025,50710,market,active_or_seen,3.0,4.0,4.0,3.5
2026-07-09T01:31:03,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24593424,755990,2025,31820,market,active_or_seen,5.0,3.0,4.0,4.2
2026-07-09T01:30:30,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24627078,679000,2023,78740,market,active_or_seen,1.0,1.0,19.0,4.6000000000000005
2026-07-09T01:31:00,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/20723173,649800,2024,81840,market,active_or_seen,2.5,9.0,12.5,6.449999999999999
2026-07-09T01:31:11,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23441190,629800,2024,93940,market,active_or_seen,1.0,12.0,12.5,6.6
2026-07-09T01:30:25,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23624477,649800,2024,89920,market,active_or_seen,2.5,11.0,12.5,7.05
2026-07-09T01:30:33,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24310926,659800,2024,71790,market,active_or_seen,5.0,7.0,12.5,7.1
2026-07-09T01:31:46,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23797883,659800,2024,79330,market,active_or_seen,5.0,8.0,12.5,7.4
2026-07-09T01:30:38,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24620873,684800,2024,54810,market,active_or_seen,8.0,4.0,12.5,7.7
2026-07-09T01:31:16,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/23110567,679000,2024,69750,market,active_or_seen,7.0,6.0,12.5,7.8
2026-07-09T01:31:06,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24268988,659800,2024,84240,market,active_or_seen,5.0,10.0,12.5,8.0
2026-07-09T01:30:27,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24631937,699900,2024,33920,market,active_or_seen,10.0,3.0,12.5,8.4
2026-07-09T01:30:19,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24661149,689900,2024,63900,market,active_or_seen,9.0,5.0,12.5,8.5
2026-07-09T01:29:55,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24662893,719000,2024,24940,market,active_or_seen,11.0,2.0,12.5,8.6
2026-07-09T01:30:55,Kia,EV9,EV9,Kia EV9,Kia EV9,https://www.blocket.se/mobility/item/24601459,721990,2024,22720,market,active_or_seen,12.0,1.0,12.5,8.8
2026-07-09T01:41:37,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23046664,549000,2025,10620,market,active_or_seen,1.0,3.0,3.5,2.1
2026-07-09T01:43:16,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23533387,604000,2025,4590,market,active_or_seen,4.0,1.0,3.5,3.0
2026-07-09T01:41:23,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24016977,559900,2025,29640,market,active_or_seen,2.0,6.0,3.5,3.5
2026-07-09T01:41:46,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24568882,579000,2025,19420,market,active_or_seen,3.0,5.0,3.5,3.7
2026-07-09T01:41:40,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/18987228,699900,2025,9000,market,active_or_seen,5.0,2.0,3.5,3.8000000000000003
2026-07-09T01:41:07,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24654365,849900,2025,15000,market,active_or_seen,6.0,4.0,3.5,4.9
2026-07-09T01:42:27,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23959198,598000,2024,20240,market,active_or_seen,3.0,6.0,12.0,5.7
2026-07-09T01:41:26,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23997883,499800,2024,28840,market,active_or_seen,1.0,10.0,12.0,5.9
2026-07-09T01:41:29,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24437906,659800,2024,18660,market,active_or_seen,5.0,5.0,12.0,6.4
2026-07-09T01:41:35,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/23420899,684000,2024,7160,market,active_or_seen,7.0,2.0,12.0,6.5
2026-07-09T01:42:35,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/19665042,684700,2024,7150,market,active_or_seen,8.0,1.0,12.0,6.7
2026-07-09T01:42:59,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24319710,539000,2024,32920,market,active_or_seen,2.0,11.0,12.0,6.7
2026-07-09T01:41:57,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/20459583,619000,2024,23530,market,active_or_seen,4.0,9.0,12.0,7.1
2026-07-09T01:43:13,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24297427,679000,2024,23400,market,active_or_seen,6.0,8.0,12.0,7.800000000000001
2026-07-09T01:43:21,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/20154597,689000,2024,15000,market,active_or_seen,9.5,4.0,12.0,8.350000000000001
2026-07-09T01:43:08,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/18824616,739000,2024,12710,market,active_or_seen,11.0,3.0,12.0,8.8
2026-07-09T01:43:05,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/23645173,689000,2024,21800,market,active_or_seen,9.5,7.0,12.0,9.25
2026-07-09T01:42:49,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24324330,411990,2022,72230,market,active_or_seen,1.0,3.0,47.0,10.8
2026-07-09T01:42:10,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/13506862,419800,2022,67650,market,active_or_seen,2.0,2.0,47.0,11.0
2026-07-09T01:43:02,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24313614,429000,2022,65200,market,active_or_seen,3.0,1.0,47.0,11.200000000000001
2026-07-09T01:41:51,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/17598000,468900,2023,24340,market,active_or_seen,8.0,8.0,31.0,12.600000000000001
2026-07-09T01:42:57,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24320177,449000,2023,37780,market,active_or_seen,5.5,13.0,31.0,12.850000000000001
2026-07-09T01:41:43,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/20123032,434800,2022,85110,market,active_or_seen,4.0,5.0,47.0,12.9
2026-07-09T01:41:18,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24117141,489700,2023,18810,market,active_or_seen,12.0,3.0,31.0,13.100000000000001
2026-07-09T01:41:32,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24600990,449800,2022,81380,market,active_or_seen,5.0,4.0,47.0,13.100000000000001
2026-07-09T01:43:19,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/20801026,469000,2023,26240,market,active_or_seen,9.0,10.0,31.0,13.7
2026-07-09T01:42:46,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24335595,449000,2023,48550,market,active_or_seen,5.5,16.0,31.0,13.75
2026-07-09T01:41:59,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz E,https://www.blocket.se/mobility/item/24524385,339900,2023,106240,market,active_or_seen,1.0,25.0,31.0,14.2
2026-07-09T01:41:12,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23716212,429800,2023,82070,market,active_or_seen,4.0,21.0,31.0,14.5
2026-07-09T01:42:02,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24521559,399000,2023,112290,market,active_or_seen,2.0,26.0,31.0,15.0
2026-07-09T01:42:38,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24098311,575000,2023,23770,market,active_or_seen,14.0,7.0,31.0,15.3
2026-07-09T01:42:51,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/18846735,489000,2023,32700,market,active_or_seen,11.0,12.0,31.0,15.3
2026-07-09T01:42:43,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23427923,409900,2023,143020,market,active_or_seen,3.0,27.0,31.0,15.8
2026-07-09T01:42:05,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/23944867,619900,2023,21410,market,active_or_seen,16.0,6.0,31.0,16.0
2026-07-09T01:42:54,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24320406,669000,2023,17240,market,active_or_seen,19.0,1.0,31.0,16.0
2026-07-09T01:41:15,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/20574431,499000,2023,40550,market,active_or_seen,13.0,14.0,31.0,16.9
2026-07-09T01:41:48,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/24566003,449800,2023,104020,market,active_or_seen,7.0,24.0,31.0,16.9
2026-07-09T01:41:54,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23589903,479000,2023,62120,market,active_or_seen,10.0,20.0,31.0,17.2
2026-07-09T01:42:16,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/21461723,709000,2023,17840,market,active_or_seen,25.0,2.0,31.0,19.3
2026-07-09T01:42:18,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/23915137,689900,2023,24970,market,active_or_seen,22.0,9.0,31.0,19.9
2026-07-09T01:41:10,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23202916,629800,2023,59840,market,active_or_seen,17.0,19.0,31.0,20.4
2026-07-09T01:42:29,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24439172,585000,2023,93980,market,active_or_seen,15.0,23.0,31.0,20.599999999999998
2026-07-09T01:42:32,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/23169935,739900,2023,21290,market,active_or_seen,26.0,5.0,31.0,20.7
2026-07-09T01:43:10,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24300092,829000,2023,20000,market,active_or_seen,27.0,4.0,31.0,20.9
2026-07-09T01:42:40,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24432302,699700,2023,29330,market,active_or_seen,24.0,11.0,31.0,21.5
2026-07-09T01:42:07,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23274677,679800,2023,50910,market,active_or_seen,20.0,18.0,31.0,21.599999999999998
2026-07-09T01:42:13,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24495172,689000,2023,49590,market,active_or_seen,21.0,17.0,31.0,21.8
2026-07-09T01:42:21,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE,https://www.blocket.se/mobility/item/23802476,659800,2023,86040,market,active_or_seen,18.0,22.0,31.0,21.8
2026-07-09T01:41:21,Mercedes-Benz,EQE,EQE,Mercedes EQE,Mercedes-Benz EQE SUV,https://www.blocket.se/mobility/item/24639124,699000,2023,44000,market,active_or_seen,23.0,15.0,31.0,22.2
2026-07-09T01:44:35,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/23281294,849900,2025,2950,market,active_or_seen,2.0,1.0,2.5,1.8
2026-07-09T01:43:41,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/24588945,799900,2025,10970,market,active_or_seen,1.0,4.0,2.5,2.2
2026-07-09T01:43:49,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/24018504,895000,2024,37000,market,active_or_seen,1.0,3.0,6.0,2.6
2026-07-09T01:43:54,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/24339849,859000,2025,4560,market,active_or_seen,3.0,2.0,2.5,2.6
2026-07-09T01:45:00,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/20485972,1099000,2024,34000,market,active_or_seen,2.0,2.0,6.0,2.8000000000000003
2026-07-09T01:44:57,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/20454743,1199000,2024,7500,market,active_or_seen,3.0,1.0,6.0,3.0
2026-07-09T01:44:19,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/23939308,1149000,2025,10300,market,active_or_seen,4.0,3.0,2.5,3.4
2026-07-09T01:43:35,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/24616180,779900,2023,6110,market,active_or_seen,1.0,2.0,13.5,3.8000000000000003
2026-07-09T01:43:52,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/14167049,799000,2023,18200,market,active_or_seen,2.0,4.0,13.5,4.9
2026-07-09T01:43:57,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/24336092,879000,2023,6870,market,active_or_seen,5.0,3.0,13.5,6.1
2026-07-09T01:43:30,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/23537198,809900,2023,92400,market,active_or_seen,3.0,11.0,13.5,7.5
2026-07-09T01:43:38,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/23421192,929000,2023,4530,market,active_or_seen,9.0,1.0,13.5,7.5
2026-07-09T01:44:24,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/21674168,895000,2023,23620,market,active_or_seen,6.0,6.0,13.5,7.5
2026-07-09T01:43:43,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/23059172,829000,2023,102200,market,active_or_seen,4.0,12.0,13.5,8.3
2026-07-09T01:44:05,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/20596611,569000,2022,89000,market,active_or_seen,1.0,9.0,25.5,8.3
2026-07-09T01:44:22,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/21645314,589000,2022,74000,market,active_or_seen,2.5,7.0,25.5,8.450000000000001
2026-07-09T01:44:03,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/21732341,599000,2022,35260,market,active_or_seen,5.5,3.0,25.5,8.75
2026-07-09T01:45:03,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/20171949,589000,2022,79000,market,active_or_seen,2.5,8.0,25.5,8.75
2026-07-09T01:44:14,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS SUV,https://www.blocket.se/mobility/item/23963083,899000,2023,60520,market,active_or_seen,7.0,9.0,13.5,8.899999999999999
2026-07-09T01:43:24,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/20555078,589800,2022,71090,market,active_or_seen,4.0,6.0,25.5,8.9
2026-07-09T01:43:32,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/23377114,599000,2022,41600,market,active_or_seen,5.5,4.0,25.5,9.05
2026-07-09T01:44:30,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/22563618,899900,2023,42060,market,active_or_seen,8.0,8.0,13.5,9.100000000000001
2026-07-09T01:43:46,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/23821327,959800,2023,22300,market,active_or_seen,10.0,5.0,13.5,9.2
2026-07-09T01:44:27,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS-Klass,https://www.blocket.se/mobility/item/23588135,995000,2023,24870,market,active_or_seen,11.5,7.0,13.5,10.55
2026-07-09T01:44:08,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/22965249,859900,2022,5200,market,active_or_seen,11.0,1.0,25.5,10.9
2026-07-09T01:45:06,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/19209696,995000,2023,80100,market,active_or_seen,11.5,10.0,13.5,11.45
2026-07-09T01:45:28,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/14688165,799900,2022,44980,market,active_or_seen,10.0,5.0,25.5,11.600000000000001
2026-07-09T01:44:33,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/14172746,995000,2022,31800,market,active_or_seen,12.0,2.0,25.5,11.7
2026-07-09T01:44:11,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/23480508,679900,2022,99400,market,active_or_seen,7.0,11.0,25.5,11.9
2026-07-09T01:45:22,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/14903088,739900,2022,89980,market,active_or_seen,9.0,10.0,25.5,12.600000000000001
2026-07-09T01:45:31,Mercedes-Benz,EQS,EQS,Mercedes EQS,Mercedes-Benz EQS,https://www.blocket.se/mobility/item/14308463,729900,2022,109980,market,active_or_seen,8.0,12.0,25.5,12.7
2026-07-09T01:14:34,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/23003601,418600,2024,66280,market,active_or_seen,1.0,5.0,3.5,2.7
2026-07-09T01:14:18,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24659784,444990,2024,52520,market,active_or_seen,3.0,4.0,3.5,3.4000000000000004
2026-07-09T01:14:26,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23589517,419800,2024,69730,market,active_or_seen,2.0,6.0,3.5,3.5
2026-07-09T01:14:07,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24663811,454990,2024,45190,market,active_or_seen,4.0,3.0,3.5,3.6
2026-07-09T01:14:51,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23453132,459800,2024,44610,market,active_or_seen,5.0,2.0,3.5,3.8000000000000003
2026-07-09T01:15:45,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/23059688,479800,2024,24260,market,active_or_seen,6.0,1.0,3.5,4.0
2026-07-09T01:15:15,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24639476,344900,2022,86000,market,active_or_seen,1.0,2.0,21.0,5.300000000000001
2026-07-09T01:14:01,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24348136,359800,2022,71450,market,active_or_seen,3.0,1.0,21.0,6.0
2026-07-09T01:14:40,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24655685,347990,2023,90430,market,active_or_seen,1.0,10.0,13.0,6.1
2026-07-09T01:15:31,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model Y,https://www.blocket.se/mobility/item/24632825,349900,2022,100400,market,active_or_seen,2.0,3.0,21.0,6.1
2026-07-09T01:14:29,Tesla,Model 3,Long Range,Tesla Model 3 Long Range,Tesla Model 3,https://www.blocket.se/mobility/item/24658729,364800,2023,60810,market,active_or_seen,5.0,4.0,13.0,6.300000000000001
